Date,Open,High,Low,Close,Adj Close,Volume
2020-08-19,810.859985,818.73999,805.52002,818.73999,818.73999,1600
2020-08-20,816.630005,821.109985,785,791.140015,791.140015,1800
2020-08-21,801.140015,802.700012,781.409973,796.01001,796.01001,1700
2020-08-24,798.200012,815.73999,787.929993,815.73999,815.73999,1500
2020-08-25,821.530029,836.409973,820.02002,836.309998,836.309998,1600
2020-08-26,838.859985,842.47998,827.27002,841.349976,841.349976,2200
2020-08-27,842.380005,842.830017,832.73999,836.400024,836.400024,3000
2020-08-28,841.76001,850.380005,837.859985,841.299988,841.299988,2100
2020-08-31,847.969971,852.539978,839.630005,848.23999,848.23999,1900
2020-09-01,850.580017,854.219971,847.530029,853.369995,853.369995,1800
2020-09-02,859.580017,866.869995,858.22998,866.73999,866.73999,1800
2020-09-03,871.02002,874.159973,869.840027,874.130005,874.130005,1800
2020-09-04,841.369995,866.900024,841.369995,866.039978,866.039978,1700
2020-09-07,872.030029,879.359985,864.390015,878.880005,878.880005,1900
2020-09-08,884.719971,887.01001,874.309998,878.289978,878.289978,2500
2020-09-09,864.909973,877.669983,864.169983,869.469971,869.469971,2400
2020-09-10,881.119995,884.299988,874.77002,884.299988,884.299988,2000
2020-09-11,881.22998,888.440002,877.580017,888.440002,888.440002,2000
2020-09-14,894.380005,894.799988,886.47998,894.169983,894.169983,1700
2020-09-15,898.630005,899.640015,893.23999,899.460022,899.460022,2100
2020-09-16,901.75,905.559998,891.98999,896.280029,896.280029,2400
2020-09-17,897.880005,898.429993,883.5,885.179993,885.179993,2300
2020-09-18,889.469971,892.390015,878.780029,888.880005,888.880005,1800
2020-09-21,889.940002,892.340027,859.400024,866.98999,866.98999,2000
2020-09-22,867.719971,867.890015,838.130005,842.719971,842.719971,2000
2020-09-23,855.570007,856.140015,821.890015,843.450012,843.450012,2200
2020-09-24,825.73999,833.039978,804.280029,806.950012,806.950012,2200
2020-09-25,817.950012,820.73999,799.530029,808.280029,808.280029,2200
2020-09-28,820.719971,836.150024,819.859985,835.909973,835.909973,1900
2020-09-29,844.690002,848.590027,839.679993,848.150024,848.150024,2100
2020-10-05,848.669983,858.820007,843.059998,858.390015,858.390015,1700
2020-10-06,863.73999,866.669983,855.650024,862.580017,862.580017,2000
2020-10-07,856.700012,869.690002,856.659973,869.659973,869.659973,2000
2020-10-08,875.119995,875.590027,867.630005,871.619995,871.619995,2000
2020-10-12,875.25,875.25,868.01001,873.5,873.5,2000
2020-10-13,878.150024,878.150024,865.950012,871.919983,871.919983,2300
2020-10-14,873.039978,875.02002,859.880005,861.47998,861.47998,2400
2020-10-15,861.369995,861.369995,833.549988,844.440002,844.440002,2200
2020-10-16,845.630005,849.200012,822.580017,833.840027,833.840027,2300
2020-10-19,836.830017,838.630005,821.5,822.25,822.25,1700
2020-10-20,816.159973,825.960022,803.23999,824.650024,824.650024,1700
2020-10-21,827.349976,830.950012,819.659973,830.669983,830.669983,1500
2020-10-22,826.710022,826.710022,812.700012,812.700012,812.700012,1700
2020-10-23,817.700012,817.700012,804.75,807.97998,807.97998,1600
2020-10-26,808.059998,808.059998,776.700012,778.02002,778.02002,1600
2020-10-27,771.840027,794.039978,766.960022,783.72998,783.72998,2100
2020-10-28,784.880005,806.200012,784.880005,806.200012,806.200012,2000
2020-10-29,791.02002,814.159973,791.02002,813.929993,813.929993,1900
2020-10-30,814.159973,814.590027,791.299988,792.650024,792.650024,1900
2020-11-02,796.460022,805.919983,789.849976,802.950012,802.950012,1500
2020-11-03,810.01001,821.280029,810.01001,818.460022,818.460022,1700
2020-11-04,826.039978,828.890015,814.76001,826.969971,826.969971,1800
2020-11-05,833.369995,845.809998,831.780029,844.799988,844.799988,1700
2020-11-06,849.179993,849.390015,832.27002,836.780029,836.780029,1900
2020-11-09,845.809998,851.210022,845.169983,851.210022,851.210022,1700
2020-11-10,844.219971,844.219971,835.27002,840.789978,840.789978,1800
2020-11-11,840.890015,842.76001,829.530029,839.900024,839.900024,2300
2020-11-12,844.640015,846.869995,835.950012,840.080017,840.080017,2100
2020-11-13,837.280029,839.539978,826.169983,839.140015,839.140015,1900
2020-11-16,843.48999,849.799988,841.599976,847.330017,847.330017,1600
2020-11-17,846.549988,846.549988,836,839.469971,839.469971,1800
2020-11-18,842.549988,852.27002,840.429993,851.73999,851.73999,2300
2020-11-19,851.679993,860.98999,849.719971,859.940002,859.940002,2200
2020-11-20,863.070007,870.780029,861.289978,870.179993,870.179993,2100
2020-11-23,872.219971,875.26001,868.599976,873.289978,873.289978,2100
2020-11-24,876.650024,876.890015,868.890015,872.099976,872.099976,3200
2020-11-25,877.349976,878.76001,855.280029,865.119995,865.119995,2500
2020-11-26,868.599976,875.26001,861.049988,874.530029,874.530029,1900
2020-11-27,876.369995,886.200012,875.450012,885.559998,885.559998,1800
2020-11-30,890.650024,891.530029,885.650024,886.109985,886.109985,1700
2020-12-01,889.530029,892.219971,883.23999,891.289978,891.289978,2100
2020-12-02,894.940002,899.869995,891.609985,899.340027,899.340027,1900
2020-12-03,901.609985,907.719971,900.090027,907.609985,907.609985,2400
2020-12-04,909.98999,914.27002,908.23999,913.76001,913.76001,2200
2020-12-07,914.150024,927.349976,910.359985,926.880005,926.880005,2200
2020-12-08,927.690002,933.140015,906.309998,906.840027,906.840027,2600
2020-12-09,908.049988,917.210022,904.450012,913.809998,913.809998,2700
2020-12-10,913.02002,922.130005,905.76001,921.700012,921.700012,2700
2020-12-11,925.299988,929.22998,923.390015,928.440002,928.440002,1900
2020-12-14,930.780029,935.900024,924.52002,929.539978,929.539978,1600
2020-12-15,930.72998,934.299988,921.27002,931.27002,931.27002,2100
2020-12-16,932.409973,941.450012,932.409973,939.650024,939.650024,2000
2020-12-17,938.880005,948.429993,938.880005,944.039978,944.039978,2700
2020-12-18,945.809998,948.590027,942.460022,947.23999,947.23999,2100
2020-12-21,948.640015,954.340027,940.97998,953.580017,953.580017,1900
2020-12-22,953.47998,953.47998,928.51001,928.72998,928.72998,1900
2020-12-23,932.25,938.909973,918.440002,923.169983,923.169983,1900
2020-12-24,924.340027,933.390015,920.530029,928.679993,928.679993,1700
2020-12-28,930.070007,937.76001,923.960022,927,927,1600
2020-12-29,928.580017,957.47998,928.580017,957.409973,957.409973,1500
2020-12-30,957.380005,971.039978,955.380005,968.419983,968.419983,1600
2021-01-04,968.859985,977.619995,960.52002,977.619995,977.619995,1700
2021-01-05,976.429993,985.76001,965.530029,985.76001,985.76001,1800
2021-01-06,987.25,990.880005,977.369995,981.390015,981.390015,2000
2021-01-07,983.280029,993.909973,982.27002,988.859985,988.859985,2300
2021-01-08,990.700012,995.219971,978.119995,987.789978,987.789978,2600
2021-01-11,988.380005,993.200012,953.359985,976.630005,976.630005,2200
2021-01-12,977.140015,982.460022,956.719971,973.719971,973.719971,1700
2021-01-13,974.140015,982.659973,972.099976,979.130005,979.130005,1600
2021-01-14,979.099976,980.289978,973.630005,980.289978,980.289978,1700
2021-01-15,981.719971,982.309998,963.090027,964.440002,964.440002,1800
2021-01-18,963.179993,967.049988,940.109985,944.669983,944.669983,2000
2021-01-19,945.330017,962.140015,936.929993,957.75,957.75,2100
2021-01-20,959.52002,978.880005,959.52002,977.659973,977.659973,2400
2021-01-21,979.820007,984.97998,975.619995,981.400024,981.400024,2000
2021-01-22,982.200012,984.669983,975.049988,979.97998,979.97998,2300
2021-01-25,981.049988,999.640015,981.049988,999.299988,999.299988,1900
2021-01-26,1000,1007.52002,989.030029,994,994,2700
2021-01-27,996.419983,1000.75,984.369995,985.919983,985.919983,2900
2021-01-28,980.700012,980.700012,957.169983,961.22998,961.22998,2000
2021-01-29,963.580017,970.950012,918.679993,928.72998,928.72998,2200
2021-02-01,927.919983,957.26001,918.919983,956.919983,956.919983,1500
2021-02-02,963.809998,963.809998,963.809998,963.809998,963.809998,0
2021-02-03,965.98999,970.849976,958.469971,970.690002,970.690002,1900
2021-02-04,970.929993,970.950012,958.049988,964.580017,964.580017,2200
2021-02-05,965.609985,970.599976,961.26001,967.419983,967.419983,2000
2021-02-08,966.940002,968.030029,956.929993,960.780029,960.780029,2100
2021-02-09,961.309998,966.219971,957.690002,957.849976,957.849976,3200
2021-02-10,958.450012,964.659973,951.210022,964.309998,964.309998,2800
2021-02-15,965.830017,982.780029,965.830017,981.969971,981.969971,3000
2021-02-16,982.809998,987.890015,974.299988,977.73999,977.73999,3000
2021-02-17,977.929993,979.900024,970.549988,979.77002,979.77002,5100
2021-02-18,980.01001,981.830017,967.419983,967.419983,967.419983,4400
2021-02-19,967.650024,968.919983,944.73999,965.109985,965.109985,4400
2021-02-22,965.549988,969.960022,953.47998,954.289978,954.289978,2700
2021-02-23,952.22998,952.22998,934.349976,936.599976,936.599976,3400
2021-02-24,936.799988,944.710022,906.309998,906.309998,906.309998,3600
2021-02-25,910.150024,936.940002,910.150024,936.210022,936.210022,2400
2021-02-26,930.539978,930.539978,904.179993,913.940002,913.940002,2600
2021-03-02,919.169983,936.609985,914.48999,923.169983,923.169983,3000
2021-03-03,922.52002,930.859985,920.070007,930.799988,930.799988,3400
2021-03-04,929.090027,929.090027,916.75,926.200012,926.200012,2400
2021-03-05,923.320007,924.419983,907.409973,923.47998,923.47998,2200
2021-03-08,925.190002,931.140015,904.619995,904.77002,904.77002,3300
2021-03-09,904.039978,904.039978,877.72998,896.359985,896.359985,3500
2021-03-10,900.190002,911.039978,890.070007,890.070007,890.070007,2900
2021-03-11,890.969971,908.01001,890.969971,908.01001,908.01001,2400
2021-03-12,910.409973,925.900024,910.409973,925.48999,925.48999,2900
2021-03-15,926.039978,929.690002,921.710022,926.900024,926.900024,2300
2021-03-16,928.169983,941,928.169983,940.650024,940.650024,3400
2021-03-17,941.200012,943.780029,935.109985,943.780029,943.780029,2800
2021-03-18,945.109985,953.099976,945.109985,949.830017,949.830017,2100
2021-03-19,946.609985,953.059998,935.27002,952.109985,952.109985,1700
2021-03-22,953.039978,957.52002,948.77002,955.380005,955.380005,1800
2021-03-23,956.099976,962.650024,945.969971,946.309998,946.309998,2000
2021-03-24,946.22998,954.200012,939.190002,953.820007,953.820007,1700
2021-03-25,953.26001,955.23999,948.340027,954.98999,954.98999,1800
2021-03-26,955.679993,959.460022,951.130005,956.700012,956.700012,2100
2021-03-29,956.880005,961.72998,952.219971,954.099976,954.099976,2400
2021-03-30,954.539978,959.880005,954.539978,958.059998,958.059998,2000
2021-03-31,958.380005,961.02002,954.169983,956.169983,956.169983,1900
2021-04-01,956.869995,965.809998,954.929993,965.780029,965.780029,2000
2021-04-02,967.559998,971.169983,966.340027,970.090027,970.090027,2300
2021-04-05,971.039978,973.570007,966.52002,969.77002,969.77002,1900
2021-04-06,971.109985,974.140015,964.619995,968.630005,968.630005,2400
2021-04-07,969.299988,974.109985,968.349976,973.219971,973.219971,2000
2021-04-08,974.140015,982.039978,969.530029,982.02002,982.02002,1900
2021-04-09,983.400024,991.169983,983.400024,989.390015,989.390015,1600
2021-04-12,992.309998,1000.780029,990.320007,1000.650024,1000.650024,1900
2021-04-13,1001,1010.799988,1001,1010.369995,1010.369995,3700
2021-04-14,1011.349976,1016.059998,1009.340027,1014.419983,1014.419983,3200
2021-04-15,1014.340027,1014.719971,1008.799988,1013.900024,1013.900024,2600
2021-04-16,1015.710022,1022.359985,1014.400024,1021.619995,1021.619995,2100
2021-04-19,1022.059998,1032.640015,1020.580017,1029.459961,1029.459961,2000
2021-04-20,1029.180054,1031.900024,1025.47998,1031.880005,1031.880005,1800
2021-04-21,1031.26001,1031.26001,1019.590027,1022.219971,1022.219971,2900
2021-04-22,1023.650024,1029.800049,1023.429993,1025.709961,1025.709961,4100
2021-04-23,1024.290039,1029.790039,1018.869995,1026.819946,1026.819946,4100
2021-04-26,1027.400024,1030.599976,1025.72998,1030.060059,1030.060059,2900
2021-04-27,1030.290039,1031.949951,1019.809998,1021.01001,1021.01001,3400
2021-04-28,1021.130005,1021.130005,995.960022,998.27002,998.27002,3200
2021-04-29,999.01001,1004.570007,983.72998,990.690002,990.690002,1900
2021-04-30,991.080017,995.73999,975.659973,983.450012,983.450012,1500
2021-05-03,982.969971,986.200012,961.299988,961.809998,961.809998,1500
2021-05-04,961.320007,967.679993,944.150024,967.200012,967.200012,1500
2021-05-06,969.98999,969.98999,969.98999,969.98999,969.98999,0
2021-05-07,970.960022,981.039978,970.960022,978.299988,978.299988,1300
2021-05-10,979.380005,993.059998,979.380005,992.799988,992.799988,1300
2021-05-11,991.409973,991.409973,974.099976,978.609985,978.609985,1400
2021-05-12,978.27002,979.98999,958.570007,967.099976,967.099976,2000
2021-05-13,963.309998,965.27002,948.039978,951.77002,951.77002,1400
2021-05-14,953.909973,967.179993,953.909973,966.719971,966.719971,1600
2021-05-17,968.02002,973.349976,958.640015,962.5,962.5,1500
2021-05-18,962.830017,969.789978,959.97998,969.099976,969.099976,1400
2021-05-20,968.349976,971.619995,962.780029,971.130005,971.130005,1500
2021-05-21,972.299988,979.369995,965.549988,965.630005,965.630005,1500
2021-05-24,965.22998,965.22998,948.369995,948.369995,948.369995,1500
2021-05-25,949.780029,963.400024,949.780029,962.070007,962.070007,1700
2021-05-26,962.690002,967.48999,962.690002,966.059998,966.059998,1900
2021-05-27,967.01001,974.289978,960.640015,974.080017,974.080017,1800
2021-05-28,974.549988,979.590027,973.76001,977.460022,977.460022,1600
2021-05-31,979,983.409973,979,981.780029,981.780029,1600
2021-06-01,982.25,984.609985,979.130005,984.590027,984.590027,1800
2021-06-02,985.5,986,977.73999,981.099976,981.099976,1600
2021-06-03,981.52002,992.01001,981.52002,990.190002,990.190002,1700
2021-06-04,990.159973,990.159973,983.02002,987.580017,987.580017,2100
2021-06-07,989.159973,993.059998,982.140015,985.859985,985.859985,2000
2021-06-08,986.429993,988.349976,982.75,986.119995,986.119995,1900
2021-06-09,986.590027,989.150024,978.789978,978.789978,978.789978,1700
2021-06-10,979.52002,993.080017,979.469971,987.77002,987.77002,1800
2021-06-11,989.390015,993.900024,989.150024,991.130005,991.130005,1500
2021-06-14,992.799988,998.849976,991.929993,997.409973,997.409973,1400
2021-06-15,998.049988,999.530029,993.640015,997.369995,997.369995,1600
2021-06-16,997.679993,1000.429993,995.349976,998.48999,998.48999,1400
2021-06-17,998.27002,1004.700012,994.76001,1003.719971,1003.719971,1900
2021-06-18,1004.570007,1016.330017,1004.570007,1015.880005,1015.880005,1800
2021-06-21,1014.590027,1014.590027,1006.830017,1010.98999,1010.98999,1500
2021-06-22,1012.01001,1016.700012,1008.109985,1011.559998,1011.559998,1600
2021-06-23,1016.460022,1016.460022,1016.460022,1016.460022,1016.460022,0
2021-06-24,1012.619995,1012.619995,1012.619995,1012.619995,1012.619995,0
2021-06-25,1013.969971,1018.97998,1011.309998,1012.130005,1012.130005,1300
2021-06-28,1013.469971,1018.76001,1013.469971,1017.909973,1017.909973,1600
2021-06-29,1019.640015,1026.829956,1019.280029,1022.52002,1022.52002,2100
2021-06-30,1023.73999,1030.939941,1023.73999,1029.959961,1029.959961,2100
2021-07-01,1030.47998,1036.469971,1028.47998,1035.640015,1035.640015,1700
2021-07-02,1036.280029,1038.540039,1033.939941,1038.180054,1038.180054,1700
2021-07-05,1039.790039,1048.160034,1039.790039,1047.329956,1047.329956,1700
2021-07-06,1047.599976,1049.23999,1043.51001,1044.959961,1044.959961,2000
2021-07-07,1045,1050.310059,1042.420044,1047.359985,1047.359985,1700
2021-07-08,1047.959961,1049.949951,1028.140015,1034.47998,1034.47998,1900
2021-07-09,1031.780029,1031.780029,1013.909973,1028.930054,1028.930054,2200
2021-07-12,1030.359985,1037.01001,1030.359985,1034.640015,1034.640015,1700
2021-07-13,1035.680054,1044.640015,1035.680054,1043.310059,1043.310059,1700
2021-07-14,1043.5,1045.449951,1038.680054,1044.97998,1044.97998,1700
2021-07-15,1046.569946,1055.819946,1046.569946,1054.310059,1054.310059,2100
2021-07-16,1053.849976,1053.949951,1044.699951,1051.97998,1051.97998,1700
2021-07-19,1049.51001,1051.449951,1046.900024,1049.829956,1049.829956,1400
2021-07-20,1040.98999,1049.199951,1036.140015,1043.640015,1043.640015,1600
2021-07-21,1051.72998,1051.949951,1041.439941,1042.030029,1042.030029,1300
2021-07-22,1046.51001,1051.939941,1046.51001,1050.25,1050.25,1600
2021-07-23,1053.01001,1059.180054,1053.01001,1055.5,1055.5,1400
2021-07-26,1059.910034,1060.209961,1045.27002,1047.630005,1047.630005,1300
2021-07-27,1050.869995,1053.459961,1045.660034,1046.550049,1046.550049,1600
2021-07-28,1043.189941,1048.780029,1030.040039,1035.680054,1035.680054,1400
2021-07-29,1040.449951,1044.790039,1039.26001,1044.130005,1044.130005,1200
2021-07-30,1044.280029,1044.359985,1029.189941,1031.140015,1031.140015,1300
2021-08-02,1033.170044,1038.48999,1029.26001,1037.800049,1037.800049,1200
2021-08-03,1038.910034,1041.76001,1029.050049,1036.109985,1036.109985,1500
2021-08-04,1038.959961,1047.930054,1035.97998,1047.930054,1047.930054,1500
2021-08-05,1050.449951,1060.140015,1050.319946,1059.540039,1059.540039,1400
2021-08-06,1061.319946,1062.030029,1055.640015,1059.800049,1059.800049,1300
2021-08-09,1059.290039,1061.780029,1054.579956,1060,1060,1352800
2021-08-10,1060.900024,1060.900024,1048.97998,1052.069946,1052.069946,1700
2021-08-11,1050.47998,1057.030029,1048.699951,1051.920044,1051.920044,1300
2021-08-12,1054.160034,1058.410034,1052.209961,1054.089966,1054.089966,1100
2021-08-13,1054.280029,1054.459961,1024.47998,1040.780029,1040.780029,1400
2021-08-17,1039.660034,1039.660034,1009.210022,1011.049988,1011.049988,1200
2021-08-18,1006.799988,1022.090027,999.26001,1021.080017,1021.080017,1100
2021-08-19,1013.929993,1022.77002,991.130005,991.150024,991.150024,1400
2021-08-20,997.02002,1000.669983,964.02002,967.900024,967.900024,1300
2021-08-23,977.869995,996.22998,969.47998,993.179993,993.179993,1000
2021-08-24,1002.190002,1015.090027,1000.719971,1013.179993,1013.179993,1300
2021-08-25,1017.960022,1017.960022,1006.97998,1017.780029,1017.780029,1225800
2021-08-26,1020.849976,1026.26001,1015.909973,1020.440002,1020.440002,1081700
2021-08-27,1017.359985,1027.26001,1014.099976,1023.51001,1023.51001,1300
2021-08-30,1030.650024,1035.77002,1027.839966,1031.839966,1031.839966,1200
2021-08-31,1032.77002,1038.329956,1026.359985,1038.329956,1038.329956,1200
2021-09-01,1038.089966,1046,1035.089966,1045.97998,1045.97998,1100
2021-09-02,1048.150024,1048.199951,1042.359985,1047.189941,1047.189941,1300
2021-09-03,1049.810059,1054.530029,1047.119995,1053.849976,1053.849976,1400
2021-09-06,1056.300049,1056.300049,1049.27002,1052.959961,1052.959961,1300
2021-09-07,1054.030029,1054.76001,1049.800049,1054.430054,1054.430054,1600
2021-09-08,1053.459961,1053.459961,1037.219971,1037.219971,1037.219971,1500
2021-09-09,1033.969971,1042.040039,1027.640015,1034.619995,1034.619995,1400
2021-09-10,1035.859985,1039.72998,1026.969971,1037.910034,1037.910034,1400
2021-09-13,1036.859985,1037.5,1023.97998,1026.339966,1026.339966,1300
2021-09-14,1029.569946,1038.939941,1028.400024,1037.73999,1037.73999,1200
2021-09-15,1039.569946,1044.26001,1038.800049,1042.790039,1042.790039,1400
2021-09-16,1047.849976,1048.369995,1037.719971,1039.430054,1039.430054,1100
2021-09-17,1040.72998,1046.130005,1033.689941,1046.119995,1046.119995,1200
2021-09-23,1040.380005,1043.579956,1036.25,1036.26001,1036.26001,968200
2021-09-24,1040.430054,1045.209961,1034.800049,1037.030029,1037.030029,1300
2021-09-27,1037.209961,1039.630005,1031.930054,1034.819946,1034.819946,1000
2021-09-28,1034.040039,1034.069946,1012.51001,1012.51001,1012.51001,1400
2021-09-29,994.609985,1004.849976,989.070007,1001.460022,1001.460022,1300
2021-09-30,1001.919983,1010.030029,999.580017,1003.27002,1003.27002,1300
2021-10-01,998.700012,1002.679993,982.26001,983.200012,983.200012,1400
2021-10-05,974.23999,974.23999,950.090027,955.369995,955.369995,1300
2021-10-06,962.619995,967.669983,922.359985,922.359985,922.359985,1700
2021-10-07,932.650024,953.47998,932.320007,953.429993,953.429993,1400
2021-10-08,959.809998,961.719971,948.02002,953.109985,953.109985,1300
2021-10-12,951.119995,951.119995,936.950012,940.150024,940.150024,1100
2021-10-13,939.400024,954.630005,939.280029,953.469971,953.469971,1000
2021-10-14,960.580017,983.630005,960.52002,983.429993,983.429993,1200
2021-10-15,990.23999,992.159973,981.830017,990.539978,990.539978,1400
2021-10-18,992.570007,997.919983,985.140015,993.859985,993.859985,1200
2021-10-19,997.570007,1005.349976,997.099976,1005.349976,1005.349976,1400
2021-10-20,1009.109985,1011.549988,1001.099976,1001.619995,1001.619995,1600
2021-10-21,1003.47998,1004.609985,992.039978,993.700012,993.700012,1600
2021-10-22,992.219971,1000.150024,989.429993,995.070007,995.070007,1200
2021-10-25,994.75,995.390015,986.549988,994.309998,994.309998,1100
2021-10-26,1000.320007,1011.76001,1000.289978,1011.76001,1011.76001,1300
2021-10-27,1012.909973,1013.169983,1006.030029,1008.950012,1008.950012,1273200
2021-10-28,1008.929993,1011.5,999.590027,1000.130005,1000.130005,1300
2021-10-29,1004.909973,1005.190002,991.030029,992.330017,992.330017,1300
2021-11-01,995.559998,1001.25,994.280029,998.570007,998.570007,1200
2021-11-02,1000.960022,1012.200012,1000.960022,1009.440002,1009.440002,1399900
2021-11-03,1011.200012,1013.679993,1003.659973,1005,1005,1100
2021-11-04,1012.619995,1015.719971,995.72998,1001.429993,1001.429993,1200
2021-11-05,1006.039978,1006.039978,995.349976,1001.349976,1001.349976,1300
2021-11-08,999.080017,1003.179993,988.359985,1002.5,1002.5,1300
2021-11-09,1002.51001,1010.789978,1002.51001,1008.679993,1008.679993,1200
2021-11-10,1006.590027,1006.900024,983.820007,987.75,987.75,1500
2021-11-11,981.419983,994.690002,979.679993,992.650024,992.650024,1100
2021-11-12,999.289978,1009.150024,998.140015,1009.070007,1009.070007,900
2021-11-15,1016.349976,1029.069946,1016.159973,1029.030029,1029.030029,900
2021-11-16,1029.349976,1035.97998,1027.069946,1035.459961,1035.459961,1000
2021-11-17,1039.359985,1039.359985,1028.02002,1031.26001,1031.26001,1410200
2021-11-18,1033.160034,1034.51001,1018.130005,1032.77002,1032.77002,1500
2021-11-19,1032.069946,1042.400024,1029.540039,1041.920044,1041.920044,1300
2021-11-22,1043.550049,1045.359985,1023.130005,1032.310059,1032.310059,1300
2021-11-23,1024.329956,1029.079956,1012.950012,1013.719971,1013.719971,1000
2021-11-24,1015.22998,1021.130005,1003.190002,1020.130005,1020.130005,1000
2021-11-25,1023.409973,1025.900024,1015.619995,1015.659973,1015.659973,1100
2021-11-26,1017.900024,1021.150024,999.400024,1005.890015,1005.890015,1200
2021-11-29,986.640015,1002.789978,980.26001,992.340027,992.340027,1300
2021-11-30,1003.039978,1004.830017,960.840027,965.630005,965.630005,1400
2021-12-01,969.900024,977.72998,949.859985,977.150024,977.150024,1100
2021-12-02,967.340027,978.159973,961.97998,977.429993,977.429993,1100
2021-12-03,981.650024,998.48999,977.909973,998.469971,998.469971,1200
2021-12-06,990.070007,994.150024,980.869995,991.869995,991.869995,1100
2021-12-07,996.890015,999.52002,991.070007,996.640015,996.640015,1000
2021-12-08,1006.609985,1012.640015,1003.919983,1006.039978,1006.039978,1100
2021-12-09,1009.289978,1022.869995,1009.289978,1022.869995,1022.869995,1061000
2021-12-10,1016.340027,1018.419983,1010.02002,1011.570007,1011.570007,1200
2021-12-13,1014.27002,1014.900024,1005.960022,1005.960022,1005.960022,1300
2021-12-14,1001.109985,1007.72998,996.849976,1002.809998,1002.809998,1100
2021-12-15,1002.179993,1007.440002,999.210022,1003.52002,1003.52002,1125300
2021-12-16,1013.049988,1016.320007,1006.900024,1007.859985,1007.859985,1300
2021-12-17,1001.51001,1005.359985,995.929993,1001.26001,1001.26001,1100
2021-12-20,1001.169983,1004.75,990.51001,990.51001,990.51001,1009800
2021-12-21,994.530029,997.299988,982.429993,996.599976,996.599976,1400
2021-12-22,1004.099976,1005.22998,999.049988,1000.130005,1000.130005,1200
2021-12-23,1004.450012,1007.419983,1001.47998,1003.309998,1003.309998,1400
2021-12-24,1008.049988,1010.97998,1005.609985,1007.419983,1007.419983,1200
2021-12-27,1008.900024,1013.700012,1006.869995,1011.359985,1011.359985,1200
2021-12-28,1016.289978,1027.449951,1014.390015,1027.439941,1027.439941,1300
2021-12-29,1028.459961,1034.050049,1022.72998,1028.050049,1028.050049,1000
2021-12-30,1029.73999,1034.869995,1021.590027,1033.97998,1033.97998,900
2022-01-04,1041.069946,1041.290039,1025.22998,1031.660034,1031.660034,1324100
2022-01-05,1029.119995,1029.119995,1007.840027,1009.619995,1009.619995,1500500
2022-01-06,993.599976,1003.01001,979.830017,980.299988,980.299988,1500
2022-01-07,986.179993,997.02002,986.179993,995.159973,995.159973,1500
2022-01-10,992.48999,992.48999,976.409973,980.380005,980.380005,1300
2022-01-11,982.440002,985.130005,962.909973,969.919983,969.919983,1300
2022-01-12,978.690002,991.710022,978.690002,991.330017,991.330017,1200
2022-01-13,994.549988,994.549988,981.309998,983.25,983.25,1200
2022-01-14,971.109985,977.690002,967.190002,971.390015,971.390015,1400
2022-01-17,971.809998,971.809998,954.820007,957.900024,957.900024,1100
2022-01-18,959.97998,969.169983,942.950012,945.090027,945.090027,905953
